residence_name,council_id
BUSULWANGUKU,64520
IHAPULA,64520
SHAKA,64520
MSEKI,64520
NYAMKONDO,64520
"KINAMING""HWA",64520
BUKALE,64520
MAKONGOLO,64520
NYABUSALU,64520
IDETEMYA,64520
MULUNGU,64520
NYANKENDE,64520
NYAMBESHI,64520
KAGERA,64520
BUNANDA,64520
MWADUI,64520
MASUMBWE,64520
IMALABUPINA,64520
KALO,64520
NYALWELWE,64520
ITEGA,64520
SHILABELA,64520
BUGOMBA,64520
IYOGELO,64520
MBIKA,64520
IBAMBALA,64520
MKWANGULWA,64520
"KIDAN""HA",64520
MHUGE,64520
IBELANSUHA,64520
KALAMA,64520
UYOGO,64520
MANUNGU,64520
NSUNGA,64520
BUGOSHI,64520
ULOWA,64520
KANGEME,64520
ULOWA NO. 4,64520
BUGELA,64520
ILOMELO,64520
NGILIMBA,64520
UBAGWE,64520
ITOBOLA,64520
MISAYU,64520
MWADUI,64520
SALAWE,64520
NONWE,64520
KAMBARAGE,66029
JOMU,66029
MAJENGO,66029
MWASELE A,66029
MWASELE B,66029
MWASELE MIHOGONI,66029
"LUBAGA,",66029
BUSHUHSU,66029
LUBAGA FARM,66029
AZIMIO,66029
LUBAGA LL,66029
TANESCO,66029
CHAMAGUHA,66029
SANJO,66029
BUGWANDEGE,66029
SIDO,66029
IBINZAMATA,66029
KAUNDA,66029
BUZUKA,66029
VIWANDANI,66029
MITI MIREFU,66029
BANDUKA,66029
MLEPA,66029
NDALA,66029
MAPINDUZI,66029
MWABUNDU,66029
MASEKELO,66029
LUHENDE,66029
MWAMALA,66029
BONDENI,66029
KITANGILI,66029
BUSULWA,66029
IWELYANGULA,66029
SONGAMBELE,66029
SOKOINE,66029
MAJENGO MAPYA,66029
MAGADULA,66029
NGOKOLO,66029
MWINAMILA,66029
KALONGA,66029
MWADUI,66029
MAGEUZI,66029
. MAJENGO MAPYA,66029
TAMBUKARELI,66029
DOME,66029
MABAMBASI,66029
MBUYUNI,66029
BUTENGWA,66029
NDEMBEZI,66029
NEGEZI,66029
MWAWAZA,66029
BUGIMBAGU,66029
NHELEGANI,66029
BUGAYAMBELE,66029
MWAMASHELE,66029
CHIBE,66029
MWALUGOYE,66029
BUSAMBILO,66029
MWAMAPALALA,66029
OLD SHINYANGA,66029
IHAPA,66029
MWAMALILI,66029
SESEKO,66029
BUSHOLA,66029
BUGWETO A,66029
BUGWETO B,66029
MWAGALA,66029
IBADAKULI,66029
UZOGORE,66029
KOLANDOTO,66029
MWAMAGUNGULI,66029
GALAMBA,66029
MENDO,66029
KASINGILI,66029
IHALO,66029
MWAMALULU,66029
CHEMBELI,66029
BUKUMBI,66029
DIDIA,66029
MWANONO,66029
BUYUBI,66029
PUNI,66029
NYASHIMBI,66029
ITWANGI,66029
ZOBOGO,66029
BUTINI,66029
KIDANDA,66029
NYIDA,66029
NDUGUTI,66029
IGEMBYA,66029
KITULI,66029
NHUMBILI,66029
JOMU,66029
NYAMBUI,66029
BUCHAMA,66029
NGOKOLO,66029
NSALALA,66029
MWAMKANGA,66029
WELEZO,66029
NSHISHINULU,66029
IGALAMYA,66029
MASUNULA,66029
ISHOLOLO,66029
"TINDENG""HULU",66029
SUMBIGU,66029
BUKENE,66029
MASEKELO,66029
KAZUNI,66029
MWAMANYUDA,66029
NYIKA,66029
MASKATI,66029
IMESELA,66029
IBANZA,66029
BUNONGA,66029
"MWAMALA ""B""",66029
BUGOGO,66029
"NG""WANG""HALANGA",66029
IBINGO,66029
ISELA,66029
ISHINABULANDI,66029
IDODOMA,66029
IKONDA B,66029
ILOBASHI,66029
MASENGWA,66029
BUBALE,66029
NGAGANULWA,66029
SINGITA,66029
MANYADA,66029
SHABULUBA,66029
NZAGALUBA,66029
SONGAMBELE,66029
AZIMIO,66029
NZOZA,66029
AMANI,66029
BUDUHE,66029
MWONGOZO,66029
MWENGE,66029
ZUNZULI,66029
IPANGO,66029
MWAKITOLYO,66029
MWASENGE,66029
MAWEMILU,66029
"NYANG""OMBE",66029
MAHEMBE,66029
NYALIGONGO,66029
MWANDUTU,66029
MANHEIGANA,66029
MWABUKI,66029
SOLWA,66029
MWISEME,66029
MWASEKAGI,66029
MWAKATOLA,66029
MWAMAKARANGA,66029
"NG""HOMANGO",66029
ISELAMAGAZI,66029
IBUBU,66029
ICHONGO,66029
MWABUNDALA,66029
MWASINGU,66029
MWASHININGU,66029
LYABUSALU,66029
BUKAMBA,66029
MWAMBASHA,66029
MWAJIJI,66029
MWABAGEHU,66029
MWASHILUGULA,66029
"NG""WANHANGALA",66029
SHILABELA,66029
"NG""WAGWABYA",66029
PANDAGICHIZA,66029
SAYU,66029
MWAMADILANHA,66029
MWALUKWA,66029
BULAMBILA,66029
"NG""HAMA",66029
KADOTO B,66029
KILIMAWE,66029
MISHEPO,66029
JIMONDOLI,66029
BUSHOMA,66029
ZUMVE,66029
"MWANG""OSHA",66029
NYAMALOGO,66029
SHATIMBA,66029
"NG""WAMPANGABULE*",66029
KIMANDAGULI,66029
MAPINGILI,66029
MWASHAGI,66029
LYABUKANDE,66029
MWAMAKALA,66029
LYAGITI,66029
BUZINZA,66029
IHUGI,66029
KIZUNGU,66029
LYAMIDATI,66029
MWABASA,66029
BUKILIGULU,66029
KADOTO,66029
ULYAMPITI,67220
MUUNGANO,67220
MATARE,67220
MAHAMBE,67220
KINYAMWANDYO,67220
MATONGO,67220
IGHUKA,67220
IKUNGI,67220
MBWANJIKI,67220
MKIWA,67220
CHODA,67220
ISSUNA A,67220
"ISSUNA ""B""",67220
"NG""ONGOSORO",67220
NKUHI,67220
TUMAINI,67220
"MANG""ONYI",67220
TUPENDANE,67220
SAMBARU,67220
MWAU,67220
MLUMBI,67220
MUNKINYA,67220
"DUNG""UNYI",67220
KIPUMBUIKO,67220
SAMAKA,67220
DAMANKIA,67220
MGUNGIRA,67220
UFANA,67220
MWAHALAJA,67220
IYUMBU,67220
MAKUNGU,67220
MKENENE,67220
IRISYA,67220
MWASUTIANGA,67220
MUNYU,67220
MUSIMI,67220
MSUNGUA,67220
"MNANG""ANA",67220
KINTANDAA,67220
MTUNDURU,67220
MASWEYA,67220
KIPUNDA,67220
MWARU,67220
MLANDALA,67220
MPUGIZI,67220
KAUGERI,67220
MDUGHUYU,67220
IGHOMBWE,67220
MSOSA,67220
MAKHONDA,67220
GERMANI,67220
IHANJA,67220
LAINI CHUNGU,67220
NDURU,67220
NKHOIREE A,67220
ISSEKE,67220
UNYANGWE,67220
MUHINTIRI,67220
MPETU,67220
KINYAMPEMBEE,67220
IGLANSONI,67220
MNYANGE,67220
PUMA,67220
WIBIA,67220
NKUNINKANA,67220
ISALANDA,67220
KITUNTU,67220
MUSAMBU,67220
MATYUKU,67220
UTAHO A,67220
UTAHO B,67220
MINYUGHE,67220
MISAKE,67220
MAYAHA,67220
MAKILAWA,67220
MTAVIRA,67220
MTEVA,67220
MUNGAA,67220
KINKU,67220
UNYAGHUMPI,67220
MAKIUNGU,67220
"UNYANG""ONGO",67220
MINYINGA,67220
KIMBWI,67220
SIUYU,67220
MAKOTEA,67220
UNYANKANYA,67220
MKUNGUAKIHENDO,67220
MNANE,67220
NKUNDI,67220
NTUNTU,67220
NTEWA A,67220
NTEWA B,67220
MAMPANDO,67220
TARU,67220
UJAIRE,67220
LIGHWA,67220
MWISI,67220
MISUGHAA,67220
SAKAA,67220
MSULE,67220
KYALOSANGI,67900
UWANZA,67900
GALANGALA,67900
KISHARITA,67900
"NG""ANG""ULI",67900
MALUGA,67900
ULEMO,67900
KITUKUTU,67900
MISIGIRI,67900
MUKULU,67900
MOTOMOTO,67900
SIMBALUNGWALA,67900
KYENGEGE,67900
MUGUNDU,67900
MAKUNDA,67900
KASELYA,67900
NSONGA,67900
MUGUNGIA,67900
MWANDOIGEMBE,67900
NDULUNGU,67900
MAHOLA,67900
KIPUMA,67900
LUNSANGA,67900
MSANSAO,67900
UJUNGU,67900
KISONGA,67900
URUGHU,67900
"MANG""OLE",67900
MLANDALA,67900
MASIMBA,67900
MISUNA,67900
KIKONGE,67900
MBELEKESE,67900
USURE,67900
NGUVUMALI,67900
MDONKOLO,67900
ZINZILIGI,67900
SONGAMBELE,67900
LUZILUKULU,67900
NSELEMBWE,67900
NKYALA,67900
WEMBERE,67900
TINTIGULU,67900
KIBIGIRI,67900
MGONGO,67900
KIZONZO,67900
MSEKO,67900
KISONGA,67900
MGELA,67900
MTOA,67900
MSAI,67900
TYEME,67900
MASAGI,67900
KINKUNGU,67900
MINGELA,67900
NSUNSU,67900
NTWIKE,67900
NKONKILANGI,67900
SHELUI II,67900
KISANA,67900
KISIMBA,67900
KISIRIRI,67900
KINALILYA,67900
TULYA,67900
MIGILANGO,67900
DOROMONI,67900
LUONO,67900
TYEGERO,67900
KIDARU,67900
NDURUMO,67900
IDODYANDOLE,68389
IPANGAMASASI,68389
KASHANGU,68389
JEJE,68389
MBUGANI,68389
AGHONDI,68389
MABONDENI,68389
KAMENYANGA,68389
NJIRII,68389
CHIKUYU,68389
MWIBOO,68389
CHILEJEO,68389
MTIWE,68389
MAKUTUPORA,68389
MBWASA,68389
DABIA,68389
MAKANDA,68389
MAGASAI,68389
KITALALO,68389
KINTINKU,68389
UDIMAA,68389
LUSILILE,68389
MAWENI,68389
NGAITI,68389
MVUMI,68389
RUNGWA,68389
KINTANULA,68389
MWAMAGEMBE,68389
IPALALYU,68389
MITUNDU,68389
MAKALE,68389
MTAKUJA,68389
KALANGALI,68389
TULIENI,68389
MNAZI MMOJA,68389
KAYUI,68389
CHABUTWA,68389
ITAGATA,68389
LULANGA,68389
ITIGI MJINI,68389
MLOWA,68389
ZINGINALI,68389
MAJENGO,68389
TAMBUKARELI,68389
KIHANJU,68389
SONGAMBELE,68389
KITARAKA,68389
KAZIKAZI,68389
DOROTO,68389
IPANDE,68389
DAMWELU,68389
MUHANGA,68389
SANJARANDA,68389
GURUNGU,68389
KITOPENI,68389
CHIKOLA,68389
KASANII,68389
ITETEMA,68389
CHIDAMSULU,68389
WINAMILA,68389
HEKA AZIMIO,68389
MAZUCHII,68389
CHIKOMBO,68389
IMALAMPAKA,68389
SASILO,68389
CHISINGISA,68389
MWITIKILA,68389
NKONKO,68389
MPOLA,68389
NTUMBI,68389
SANZA,68389
NTOPE,68389
IKASI,68389
CHICHEHO,68389
ISSEKE,68389
IGWAMADETE,68389
IPANDUKA,68389
MPAPA,68389
SIMBANGURU,68389
MANGOLI,68389
KILIMATINDE,68389
SOLYA,68389
SUKAMAHELA,68389
SARANDA,68389
ILALOO,68389
ILUCHA,68389
MSEMEMBO,68389
MAKURU,68389
LONDONI,68389
HIKA,68389
MAJIRI,68389
KINANGALI,68389
MPANDAGANI,68389
MAHAKA,68389
SASAJILA,68389
MAKASUKU,68389
CHIBUMAGWA,68389
KINYANGIRI,68978
YULANSONI,68978
ISHENGA,68978
LYELEMBO,68978
KIKHONDA,68978
KENKE,68978
MBIGIGI,68978
IGUGUNO,68978
SENENE,68978
LUKOMO,68978
ISHINSI,68978
NDURUMO,68978
KIDII,68978
MSINGI,68978
NDALA,68978
LUGONGO,68978
NYAHAA,68978
MKIKO,68978
MPAMBALA,68978
MWANGA,68978
MSIU,68978
MSISAI,68978
KIDARAFA,68978
KIDIGIDA,68978
NKUNGI,68978
ASANJA,68978
ILUNDA,68978
NDUGUTI,68978
MAZILIGA,68978
"MNG""ANDA",68978
MWANDO,68978
GUMANGA,68978
MGIMBA,68978
KISULUIGA,68978
IKUNGU,68978
KINANKAMBA,68978
IBAGA,68978
IGENGU,68978
ILONGO,68978
MKALAMA,68978
IGONIA,68978
MALAJA,68978
MKUNGULU,68978
NKALAKALA,68978
MARERA,68978
SINGA,68978
KINAMPUNDU,68978
MDILIKA,68978
IAAMBI,68978
KINANDILI,68978
IPULI,68978
MGOLOMBIO,68978
MIGANGA,68978
KITUMBILI,68978
TUMULI,68978
MILADE,68978
NKINTO,68978
MAKULO,68978
KINYAMBULI,68978
MNTAMBA,68978
MAZANGILI,68978
MATONGO,68978
MAZANGILI,68978
ISENE,68978
"MUNUNG""UNA",68978
IKOLO,68978
MWANGEZA,68978
DOMINIKI,68978
HILAMOTO,68978
ENDASIKU,68978
MUNGULI,68978
UTEMINI,69466
STATION,69466
SABASABA,69466
BOMANI,69466
MJI WA ZAMANI,69466
MITUNDURUNI,69466
UNYANKINDI,69466
MANGUA MITOGHO,69466
KASEMBE,69466
MSUFINI,69466
BIMA,69466
NHC,69466
MTISI,69466
KIMAI,69466
MYITUKA,69466
"MTAMAA ""A""",69466
"MTAMAA ""B""",69466
MWAJA,69466
UNYANKHAE,69466
MANDEWA,69466
MANGUANJUKI,69466
ITITI,69466
MWAMRAFA,69466
UHAMAKA,69466
ISOMIA,69466
MAKUNGU,69466
"MWANKOKO ""A""",69466
"MWANKOKO ""B""",69466
ARUSHA ROAD,69466
MINGA,69466
ITUNGUKIA,69466
"MNUNG""UNA",69466
"UNYIANGA """"A""""",69466
"UNYIANGA """"B""""",69466
IPEMBE,69466
SOKO,69466
ZIMAMOTO,69466
MWENGE,69466
"NG""ONGOAJIBU",69466
STENDI,69466
JITULIZE,69466
UKOMBOZI,69466
MAJENGO,69466
KINDAI,69466
KILAMBIDA,69466
MAHEMBE,69466
KIBAONI,69466
BOHARI,69466
SINGIDA MNANGI,69466
KIDINKUKU,69466
MISUNA,69466
SOKOINE,69466
SALMIN,69466
KARAKANA,69466
KIMPUNGUA,69466
"NG""AIDA",69466
IKENGA,69466
KISAKI,69466
"UNYAMIKUMBI ""B"" .",69466
KITITIMO,69466
MUNGUMAJI,69466
UNYAMBWA,69466
KISASIDA,69466
IPUNGI,69466
KINYAKAYA,69466
MTIPA MASHARIKI,69466
MTIPA,69466
MANGA,69466
KIHADE,69466
"UNYAMIKUMBI ""A""",69466
"UGHAUGHA ""A""",69466
"UGHAUGHA ""B""",69466
MTINKO,69647
MWAKICHENCHE,69647
MINYENYE,69647
MPAMBAA,69647
MALOLO,69647
MUGHANGA,69647
NDUGHWIRA,69647
IKIWU,69647
KIJOTA,69647
NDUU,69647
MITONTO,69647
MUDIDA,69647
KIBAONI,69647
MPIPITI,69647
MIGUGU,69647
MAKURO,69647
MKENGE,69647
"NG""ONGOAMPOKU",69647
MATUMBO,69647
GHALUNYANGU,69647
MWALALA,69647
MIKUYU,69647
UGHANDI A,69647
UGHANDI B,69647
LAGHANIDA,69647
MISINKO,69647
SEMFURU,69647
MSISI,69647
NKWAE,69647
NTONDO,69647
"MNUNG""UNA",69647
NGIMU,69647
MWIGHANJI,69647
POHAMA,69647
LAMBA,69647
ITAJA,69647
SAGARA,69647
KINYAMWENDA,69647
MGORI,69647
SUGHANA,69647
MUNKHOLA,69647
NDUAMUGHANGA,69647
MUGHUNGA,69647
UNYAMPANDA,69647
ILONGERO,69647
SEKOUTURE,69647
MWAHANGO,69647
MADAMIGHA,69647
MRAMA,69647
MWAKITI,69647
ITAMKA,69647
MAKHANDI,69647
IDDI SIMBA,69647
MJUGHUDA,69647
IKHANODA,69647
MSIMIHI,69647
NGAMU,69647
MDILU,69647
MWASAUYA,69647
KINYETO,69647
MKIMBII,69647
NTUNDUU,69647
MINYAA,69647
MUGHAMO,69647
MSIKII,69647
NTONGE,69647
IFOMBOU,69647
IGAURI,69647
MAGHOJOA,69647
MIPILO,69647
GHATA,69647
MWACHAMBIA,69647
MSANGE,69647
MANGIDA,69647
SEFUNGA,69647
ENDESHI,69647
MITULA,69647
KINYAGIGI,69647
MWANYONYE,69647
KIHUNADI,69647
MERYA,69647
MVAE,69647
KINYAMWAMBO,69647
MWARUFYU,69647
BUNAMHALA,70197
SONGAMBELE,70197
KIDALIMANDA,70197
ITONGO,70197
MWAMHUBA,70197
IMALILO,70197
MAHAHA,70197
ISANZU,70197
KILULU,70197
MWANZIMBILA,70197
GIRIKU,70197
SAKAYI,70197
"NG""WAKIBOLO",70197
VIWANDANI,70197
MAJENGO,70197
KIDINDA,70197
BUZUNZA,70197
NYANGAKA,70197
BARIADI,70197
VODA,70197
SIMA JUU,70197
MALAMBO,70197
BENKI,70197
GITOYA,70197
NGASHANDA,70197
NYANGOKOLWA,70197
ZINA,70197
MBALANGA,70197
"NG""WANG""WALI",70197
ILALAMBULI,70197
"NG""WAHESA",70197
MATALE,70197
"NG""WAGULULI",70197
MISSI,70197
BIPYAYI,70197
GAMIHUSI,70197
MWAKILALO,70197
MWAGITI,70197
ISANGA,70197
LONDO,70197
KATENGA,70197
WALA,70197
MWATUNGU,70197
BUNDILYA,70197
MHULI,70197
MAJAHIDA,70197
SOKONI,70197
SALUNDA,70197
LYALU,70197
SIMA,70197
BUDEKA,70197
BUTIAMA,70197
"NG""WASWALE",70197
YOMA,70197
NYAMHIMBI,70197
IZUNYA,70197
BOMANI,70197
SOMANDA,70197
NTUZU,70197
KISIWANI,70197
SANUNGU,70197
NYAUMATA,70197
MAHINA,70197
GUDUWI,70197
NYALELE,70197
DITIMA,70197
"NG""WANHANDE",70197
NKULI,70197
MBUGANI,70197
YEYA,70197
MONDO,70197
HINDA MALIGA,70197
WALA,70197
SESELE,70197
NGAGABALI,70197
NYAKABINDI,70197
MWEMBENI,70197
MWAKIBUGA,70197
DUMA,70197
OLD-MASWA,70197
"NG""WAHABI",70197
NYANGAKA,70197
BUPANDAGILA,70197
GISADI,70197
MBITI MLIMANI,70197
MBITI SOKONI,70197
MHANGO,70197
ISENGWA,70197
SHIMBALE,70197
ISANGA,70197
NGOGOTE,70197
BUSULWA,70197
IGAGANULWA,70197
ISENGE,70197
MWAMONDI,70197
SENGEREMA,70197
MAJENGO,70197
MWAMABU,70197
NYAWA,70197
GILYA,70197
MWAUCHUMU,70197
ISUYU,70197
IKINABUSHU,70197
LULAYU,70197
MWAHALAJA,70197
IKUNGULYABASHASHI,70197
MKUYUNI,70197
IGEGU,70197
IGEGU MAGHARIBI,70197
MWANDAMA,70197
NYAMIKOMA,70197
SAPIWI,70197
MATONGO,70197
MWANTIMBA,70197
"NG""ALITA",70197
SALALILYA,70197
MASEWA,70197
SENTA,70197
IGABANHILO,70197
NGULYATI,70197
NYANGUNGE,70197
NGALLA,70197
NYASOSI,70197
KASOLI,70197
MWAMLAPA,70197
NDUHA,70197
KILALO,70197
NYAMISAGUSA,70197
KILALO MASHARIKI,70197
IKUNGULYAMBESHI B,70197
IKUNGULYAMBESHI A,70197
NYAMSWA,70197
GAMBOSI,70197
MWASUBUYA,70197
ISENGWA,70197
IGABULILO,70197
MISWAKI,70197
SAKWE,70197
IBULYU,70197
"NG""WANGIMU",70197
ITUBUKILO,70197
MWAMBALANGE,70197
MWANZOYA,70197
KIHALAHALA,70197
PUGU,70197
MWAMOTO,70197
NKOLOLO,70197
BUBALE,70197
MWABADIMI,70197
CHUNGU CHA BAWAWA,70197
MWAUMATONDO,70197
MWASINASI,70197
MWASHAGATA,70197
IHUSI,70197
MWAMALULA,70197
MWASILIMBI,70197
GASUMA,70197
MWAUBINGI,70197
BULUMBAKA,70197
GIBISHI,70197
CHUNGU,70197
MWABASABI,70197
IHULA,70197
SONGAMBELE,70197
HALAWA,70197
NKINDWABIYE,70197
DAMIDAMI,70197
MWADOBANA,70197
IKUNGULYANDILI,70197
BYUNA,70197
MWABULUDA,70197
KILABELA,70197
MWAUNKWAYA,70197
BANEMHI,70197
MBUGANI,70197
NSANZAGUMA,70197
IHALE,70927
IJITU,70927
"YITWIMILA ""B""",70927
ILUMYA,70927
"YITWIMILA ""A""",70927
MWAMANYILI,70927
MWANANGI,70927
MILAMBI,70927
NASSA GINNERY,70927
BULIMA,70927
MWAGULANJA,70927
BUKABILE,70927
NYALUHANDE,70927
MWAMKALA,70927
MWAGINDI,70927
SHIGALA,70927
LWANGWE,70927
NYAMATEMBE,70927
IHAYABUYAGA A,70927
BUSAMI,70927
MWANIGA,70927
BADUGU,70927
MANALA,70927
NYAMIKOMA,70927
NYAMIKOMA B,70927
SHIMANILWE,70927
KABITA,70927
NYAKABOJA,70927
CHAMUGASA,70927
BUSHIGWAMHALA,70927
MAYEGA,70927
LAMADI,70927
KALAGO,70927
MWABAYANDA,70927
LUKUNGU,70927
MKULA,70927
KIJIRESHI,70927
MWANHALE,70927
CHABUTWA,70927
MWASAMBA,70927
LUTUBIGA,70927
MWANGIKA,70927
MWAKILOBA,70927
MWAMAGIGISI,70927
LUNALA,70927
NYANGILI,70927
MWAMJULILA,70927
MALANGALE,70927
MWAMIGONGWA,70927
MALILI,70927
NGUNGA,70927
NYANGOKO,70927
GININIGA,70927
MWAMUGOBA,70927
NGASAMO,70927
SANGA,70927
IMALAMATE,70927
JISESA,70927
"NG""WANG""WENGE",70927
BUMERA,71367
BULOLAMBESHI,71367
MWAZIMBI,71367
MWANDULU,71367
HABIYA,71367
IKINDILO,71367
NTENGA,71367
MWAMUNGESHA,71367
MWABUKI,71367
"NYANG""OMBE",71367
MWAMTANI,71367
MANASUBI,71367
MBOGO,71367
MWAMAKILI,71367
MWASWALE,71367
"NDING""HO",71367
"NG""WALALI",71367
MWAMALIZI,71367
NKUYU,71367
NYANTUGUTU,71367
"LUNG""WA",71367
PIJULU,71367
SAGATA,71367
GASWA,71367
LAINI A,71367
LAINI B,71367
MWALUSHU,71367
MWAMIGAGANI,71367
MWAMANYANGU,71367
MWANUNUI,71367
"NG""HOMANGO",71367
MWAMAPALALA,71367
NKOLOLO ITILIMA,71367
NGEME,71367
MWAMUNHU,71367
IDOSELO,71367
NKOMA,71367
DASINA,71367
GAMBASINGU,71367
"NG""WANG""WITA",71367
MUSOMA,71367
MWAMBAGWA,71367
NTAGWASA,71367
NYAMALAPA,71367
KIMALI,71367
ITILIMA,71367
BUNAMHALA MBUGANI,71367
"ISAKANG""HWALE",71367
MITOBO,71367
BUDALABUJIGA,71367
MWAKATALE,71367
MWABASABI,71367
NANGA,71367
CHINAMILI,71367
SENANI,71367
SALI,71367
LAGANGABILILI,71367
ISENGWA,71367
NGUNO,71367
LALI,71367
"NG""HESHA KANADI",71367
SHISHANI,71367
MWANHUNDA,71367
MIGATO,71367
SIMIYU,71367
LONGALOMBOGO,71367
MADILANA,71367
MHUNZE,71367
NGANDO,71367
"NG""WABULUGU",71367
NANGALE,71367
"NG""WANYITANGA",71367
NDOLELEZI,71367
"NG""WAOGAMA",71367
MWAKILANGI,71367
ISENGWA,71367
"KINANG""WELI",71367
MWAGIMAGI,71367
"LALANG""OMBE",71367
LUGURU,71367
IKUNGULIPU,71367
ITUBILO,71367
INALO,71367
KIDULA,71367
SUNZULA,71367
"NG""HESHA ITILIMA",71367
MWAMNEMHA,71367
NHOBORA,71367
MWABUYUNGE,71367
MWAUMISHENI,71367
TAGAWI,71367
KILUGALA,71367
SAWIDA,71367
ISAGALA,71367
MAHEMBE,71367
SONGAMBELE,71367
BUKINGWAMIZI,71367
ZANZUI,71367
MLIMANI,71367
SASAGO,71367
KABALE,71367
KASHISHI,71367
KIZUNGU,72094
KINAMWIGULU,72094
SAYUSAYU,72094
NGHAYA,72094
INENWA,72094
BUYUBI,72094
DODOMA,72094
IKUNGULYASUBI,72094
MALITA,72094
MWABUJIKU,72094
ZANZUI,72094
NJIAPANDA,72094
FUNIKA,72094
ISANGA,72094
KIDEMA,72094
NGONGWA,72094
ISULILO,72094
BUSAMUDA,72094
MASELA,72094
WIGELEKELO,72094
MWASAYI,72094
GUMALI,72094
"NG""WABUKI",72094
MANDELA,72094
"SENG""WA",72094
MWABOMBA,72094
MWANUNDI,72094
MANAWA,72094
LALAGO,72094
GULA,72094
MWAKIDIGA,72094
MBARAGANE,72094
"MANDANG""OMBE",72094
SULU,72094
MLIMANI,72094
BUHANGIJA,72094
SHINYANGA MWENGE,72094
SANGA MWAMPUYA,72094
SANGAMWALUGESHA,72094
MWANDETE,72094
BUDEKWA,72094
KILOLELI,72094
MWAMASHINDIKE,72094
MWABARATURU,72094
MASANWA,72094
BUSHITALA,72094
BUHUNGUKILA,72094
BUGARAMA,72094
NGUDU,72094
ISHIMA,72094
HINDUKI,72094
MWADILA,72094
"ISAGENG""HE",72094
ZABAZABA,72094
NYASHIMBA,72094
MWABAYANDA,72094
MWASITA,72094
IGONGWA,72094
NGULIGULI,72094
CHUGAMBULI,72094
MWASHEGESHI,72094
MWABALOGI,72094
"MWANG""HOLO",72094
MWAMANENGE,72094
IWELIMO,72094
KIDAGANDA,72094
IGUMANGOBO,72094
SOMANDA,72094
MWAFUMBUKA,72094
TAMANU,72094
IFUNGILO,72094
SENANI,72094
MWABADIMI,72094
JILAGO,72094
ILAMBAMBASA,72094
ZEBEYA,72094
MBUGAMITA,72094
MWABALATURU,72094
IPILILO,72094
MWAMITUMAI,72094
IKUNGULYANKOMA,72094
"NG""WAKABEYA",72094
BUSHASHI,72094
SONGAMBELE,72094
MALAMPAKA,72094
"NGULUG""WASHI",72094
BUKIGI,72094
LALI,72094
NYABUBINZA,72094
MUHIDA,72094
NYASHIMBA,72094
JIHU,72094
IKUNGU,72094
BUKANGILIJA,72094
NHELELA,72094
MWABAGALU,72094
MWANHEGELE,72094
KIDABU,72094
MWAKULILIMA,72094
IGWATA,72094
"MWANG""HONOLI",72094
ZAWA,72094
MWABULIMBU,72094
NGANZU,72094
KULIMI,72094
MWAMIHANZA,72094
"NG""WANDU",72094
ILAMATA,72094
MWABAYANDA,72094
KADOTO,72094
MALEKANO,72094
"MWANG""ANDA",72094
"DULUNG""WA",72094
SHISHIYU,72094
KAKOLA,72094
MWALIGA,72094
MWATUMBE,72094
IGUNYA,72094
JIJA,72094
IROBI,72094
BOMANI,72760
MSHIKAMANO,72760
MWAMBEGWA,72760
BULYANAGA,72760
NKOMA,72760
ITABA,72760
MWABAGALU,72760
IKIGIJO,72760
ITINJE,72760
MWAGAYI,72760
MWASUNGURA,72760
MWAGENI,72760
ISENGWA,72760
MWABUSUNGU,72760
SEMU,72760
PAJI,72760
MWANYAGULA,72760
SAPA,72760
LUBIGA,72760
MWANDU ITINJE,72760
ISAGIJO,72760
MWAMASHIMBA,72760
MBUGAYABANGHYA,72760
MBALAGANE,72760
MWANGUDO,72760
IRAMBA NDOGO,72760
SUNGU,72760
MAKAO,72760
MWAMISHALI,72760
MWAMAGINGO,72760
BULYASHI,72760
DAKAMA,72760
MWAMBITI,72760
"ITONGOLYANG""HAMBA",72760
MALWILO,72760
MWANYAHINA,72760
MWAGWILA,72760
BUGANZA,72760
MWAJIDALALA,72760
MWANYAHINA,72760
MWAGWILA,72760
BUGANZA,72760
MWAJIDALALA,72760
"NG""HOBOKO",72760
MAWENI,72760
ISEBANDA,72760
KABONDO,72760
MAGULYA,72760
MINYANDA,72760
MWAFUGUJI,72760
MWAMALOLE,72760
LATA,72760
USIULIZE,72760
MWAMANIMBA,72760
MWAMATIGA,72760
BUKUNDI,72760
LUKALE,72760
MWABAGIMU,72760
WITAMHIYA,72760
MWANJOLO,72760
JINAMO,72760
CHAMBALA,72760
MBUSHI,72760
SHUSUNI,72760
MWAKIPOPO,72760
MWAMANONGU,72760
MWAMAGEMBE,72760
IGUSHILU,72760
IMALASEKO,72760
NATA,72760
"MWANG""HUMBI",72760
ISANGA,72760
MWABUZO,72760
MWAMANONI,72760
MWANZUGI,72760
MWABALEBI,72760
MWANGIKULU,72760
LONGALONHIGA,72760
MATALE,72760
MALWILO MNADANI,72760
TINDABULIGI,72760
SAKASAKA,72760
BULYANDULU,72760
BUTULI,72760
"MING""ONGWA",72760
MWAKISANDU,72760
MWANINDWA,72760
NYANZA,72760
MWABUSALU,72760
NZANZA,72760
IKIGIJO,72760
MWAKIPUGILA,72760
MWABULUTAGO,72760
"NG""HANGA",72760
MWASENGELA,72760
MWAMHONGO,72760
LINGEKA,72760
MASANGA,72760
KISESA,72760
NGUGUNU,72760
MWANDU KISESA,72760
